id	isolate	country	continent	group	region	state	species	year	source	detailed_source	location	comments	date_entered	datestamp	clpA	clpX	nifS	pepX	pyrG	recG	rplB	uvrA	ST (MLST)
417	16201	USA	North America	new_england	Crescent Beach State Park	ME	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.56511667, -70.23728333"		2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
418	16305	USA	North America	new_england	Crescent Beach State Park	ME	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.5647, -70.2384"		2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
419	16909	USA	North America	new_england	Crescent Beach State Park	ME	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.56013333, -70.23496667"		2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
420	17311	USA	North America	new_england	Crescent Beach State Park	ME	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.5647, -70.2384"		2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
422	15903	USA	North America	new_england	Crescent Beach State Park	ME	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.56013333, -70.23496667"		2015-01-29	2015-01-29	4	4	3	3	3	3	3	3	19
442	15905	USA	North America	new_england	Crescent Beach State Park	ME	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.56013333, -70.23496667"		2015-01-29	2015-01-29	21	1	15	8	1	18	4	7	38
3376	ME-2735	USA	North America	new_england	Cape Elizabeth	ME	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"43.5647, -70.2384"	SAMN05290048	2022-03-24	2022-03-24	10	5	4	6	1	15	1	6	36
3377	ME-2737	USA	North America	new_england	Cape Elizabeth	ME	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"43.5647, -70.2384"	SAMN05290049	2022-03-24	2022-03-24	10	5	4	6	1	15	1	6	36
3378	ME-2739	USA	North America	new_england	Cape Elizabeth	ME	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"43.5647, -70.2384"	SAMN05290050	2022-03-24	2022-03-24	8	1	1	1	4	6	1	7	4
413	519508	USA	North America	east_mw_us	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
431	519014	USA	North America	east_mw_us	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
432	519512	USA	North America	east_mw_us	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
433	519519	USA	North America	east_mw_us	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33023333, -86.30940278"		2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
434	519612	USA	North America	east_mw_us	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33068333, -86.30995278"		2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
460	2228004	USA	North America	east_mw_us	Van Buren State Park	MI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"42.33783333, -86.30368056"		2015-01-29	2015-01-29	8	1	1	14	2	6	1	10	48
1413	C43	USA	North America	east_mw_us	Van Buren State Park	MI-LP	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"42.33715, -86.30177"		2015-01-29	2015-01-29	105	2	2	2	1	8	1	2	235
1415	C303	USA	North America	east_mw_us	Van Buren State Park	MI-LP	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"42.33715, -86.30177"		2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
2668	MM1	USA	North America	west_mw_us		Minnesota	Borrelia burgdorferi sensu stricto	1983	animal host	Peromyscus leucopus			2019-10-17	2019-10-17	7	6	236	265	1	5	5	5	928
2780	MM1_wgs	USA	North America	west_mw_us		Minnesota	Borrelia burgdorferi sensu stricto	1983	animal host	Peromyscus leucopus			2020-02-17	2024-02-09	7	6	236	265	1	5	5	5	928
1406	Mid660	USA	North America	east_mw_us	Menominee South (Erdman)	MI-UP	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"45.15831, -87.70145"		2015-01-29	2015-01-29	7	6	12	1	2	5	5	83	223
423	47703	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81691667, -94.59956667"		2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
424	47803	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81786667, -94.60083333"		2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
425	50901	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81373333, -94.59801667"		2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
427	2085801	USA	North America	west_mw_us	Banning State Park	MN	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"46.1718, -92.84538333"		2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
428	51405	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81786667, -94.60151667"		2015-01-29	2015-01-29	19	1	5	1	2	1	1	10	30
429	48102	USA	North America	west_mw_us	Paul Bunyan State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"47.15371667, -94.87503333"		2015-01-29	2015-01-29	20	4	3	3	3	3	3	3	31
430	50302	USA	North America	west_mw_us	Paul Bunyan State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"47.15371667, -94.87503333"		2015-01-29	2015-01-29	20	4	3	3	3	3	3	3	31
447	51108	USA	North America	west_mw_us	Paul Bunyan State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"47.17165, -94.87835"		2015-01-29	2015-01-29	4	4	3	3	3	21	6	3	43
448	51803	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81373333, -94.59801667"		2015-01-29	2015-01-29	4	4	3	3	3	21	6	3	43
449	50103	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81373333, -94.59801667"		2015-01-29	2015-01-29	4	4	3	19	3	3	3	3	44
451	47902	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81693333, -94.59921667"		2015-01-29	2015-01-29	7	6	12	1	2	5	5	5	46
452	48803	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81786667, -94.60151667"		2015-01-29	2015-01-29	7	6	12	1	2	5	5	5	46
453	50306	USA	North America	west_mw_us	Paul Bunyan State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"47.15371667, -94.87503333"		2015-01-29	2015-01-29	7	6	12	1	2	5	5	5	46
454	50609	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81786667, -94.60083333"		2015-01-29	2015-01-29	7	6	12	1	2	5	5	5	46
456	47601	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81786667, -94.60151667"		2015-01-29	2015-01-29	7	6	12	1	6	5	5	5	47
457	48802	USA	North America	west_mw_us	Foothills State Forest	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.81786667, -94.60151667"		2015-01-29	2015-01-29	7	6	12	1	6	5	5	5	47
458	1457401	USA	North America	west_mw_us	Jay Cooke State Park	MN	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"46.65486667, -92.34998333"		2015-01-29	2015-01-29	8	1	1	14	2	6	1	10	48
463	424404	USA	North America	west_mw_us	Banning State Park	MN	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"46.1718, -92.84538333"		2015-01-29	2015-01-29	8	1	15	8	12	20	1	7	51
468	424401	USA	North America	west_mw_us	Banning State Park	MN	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"46.1718, -92.84538333"		2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
1410	Mid831	USA	North America	west_mw_us	St Croix State Forest	MN	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"46.04609, -92.41608"		2015-01-29	2015-01-29	157	2	1	95	2	18	118	3	394
2041	15-1218	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2014	human	PCR on Synovial Fluid			2017-12-04	2018-01-03	24	14	4	18	11	19	1	12	56
2044	15-2664	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	PCR on Blood			2017-12-04	2018-01-03	18	12	1	11	2	15	1	2	29
2048	15-4099	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	PCR on Blood			2017-12-04	2018-01-03	8	1	1	1	4	16	1	7	32
2049	15-6241	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	PCR on Blood			2017-12-04	2018-01-03	14	1	5	2	2	1	1	10	530
2050	15-6673	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	PCR on Blood			2017-12-04	2018-01-03	14	1	5	2	2	1	1	10	530
2051	15-6967	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	PCR on Blood			2017-12-04	2018-01-03	14	1	5	2	2	1	1	10	530
2053	15-8161	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	PCR on Blood			2017-12-04	2018-01-03	14	1	5	2	2	1	1	10	530
2055	16-1191	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	PCR on Synovial Fluid			2017-12-04	2018-01-03	8	1	1	14	2	6	1	10	48
3572	15-3449	USA	North America	west_mw_us		MN	Borrelia burgdorferi sensu stricto	2015	human	Blood			2023-05-04	2023-05-04	4	12	1	11	2	15	1	2	756
2045	15-2880	USA	North America	east_mw_us		MO	Borrelia burgdorferi sensu stricto	2015	human	PCR on Synovial Fluid			2017-12-04	2018-01-03	4	4	3	3	3	3	3	3	19
3379	NH-2431	USA	North America	new_england	Great Bay National Wildlife Refuge	NH	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"43.0909, -70.8428"	SAMN05290063	2022-03-24	2022-03-24	9	1	1	7	1	6	1	10	14
3380	NH-2440	USA	North America	new_england	Great Bay National Wildlife Refuge	NH	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"43.0909, -70.8428"	SAMN05290064	2022-03-24	2022-03-24	1	1	1	1	1	1	1	1	1
3349	HIS-3040	USA	North America	north_east_us	Naval Weapons Station Earle	NJ	Borrelia burgdorferi sensu stricto	2001	tick	"Ixodes scapularis, nymph"	"40.1799, -74.154"	SAMN05289998	2022-03-24	2022-03-24	6	1	1	1	1	7	1	19	1013
3350	HIS-3047	USA	North America	north_east_us	Naval Weapons Station Earle	NJ	Borrelia burgdorferi sensu stricto	2001	tick	"Ixodes scapularis, nymph"	"40.1799, -74.154"	SAMN05289999	2022-03-24	2022-03-24	8	1	1	1	4	6	1	7	4
3381	NJ-2805	USA	North America	north_east_us	Naval Weapons Station Earle	NJ	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"40.1799, -74.154"	SAMN05290066	2022-03-24	2022-03-24	4	1	1	1	1	6	1	7	3
1	B31	USA	North America	north_east_us	Long  Island	NY	Borrelia burgdorferi sensu stricto	1981	tick	Ixodes scapularis			2015-01-29	2024-03-05	1	1	1	1	1	1	1	1	1
2	BL206	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human	blood			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
3	B331	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	2	2	1	2	2	2	2	2	16
4	B356	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
5	B418	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human	EM			2015-01-29	2015-01-29	4	4	3	3	3	3	3	3	19
6	B500	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	2	2	4	2	2	2	2	2	15
7	B515	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human	EM			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
9	B509	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
10	B504	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
11	B373	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	6	1	5	1	1	7	1	8	7
12	MR623	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	6	1	5	1	1	7	1	8	7
13	MR654	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
14	B156	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
15	MR661	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
17	BL515	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	5	7	5	1	6	1	4	9	11
18	BL538	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	5	7	5	1	6	1	4	9	11
19	BL522	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
20	MR616	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
21	B361	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	2	2	1	2	2	2	2	2	16
22	B485	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
23	MR607	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
24	MR662	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	7	6	6	1	1	5	5	5	18
25	N40	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis			2015-01-29	2015-01-29	4	4	3	3	3	3	3	3	19
26	MR640	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human				2015-01-29	2015-01-29	4	4	3	3	3	3	3	3	19
27	B348	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto		human	EM			2015-01-29	2015-01-29	4	4	3	3	3	3	3	3	19
65	B236	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1995	human	EM			2015-01-29	2015-01-29	8	1	1	7	1	6	1	10	34
66	BL131	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1994	human	blood			2015-01-29	2015-01-29	2	2	1	2	2	7	2	2	35
67	BL324	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	blood			2015-01-29	2015-01-29	10	5	4	6	1	15	1	6	36
68	CDC161	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1991	human	EM			2015-01-29	2015-01-29	8	1	1	7	1	6	1	10	34
69	MR730	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	EM			2015-01-29	2015-01-29	7	6	12	1	1	5	5	5	37
70	MR731	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	EM			2015-01-29	2015-01-29	7	6	12	1	1	5	5	5	37
71	B240	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1995	human	EM			2015-01-29	2015-01-29	21	1	15	8	1	18	4	7	38
72	B267	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1995	human	EM			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
73	B353	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
74	B477	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	21	1	15	8	1	18	4	7	38
75	B488	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
76	B516	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
77	B75	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1993	human	EM			2015-01-29	2015-01-29	21	1	15	8	1	18	4	7	38
78	BL597	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2003	human	blood			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
79	MR627	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2001	human	EM			2015-01-29	2015-01-29	5	5	4	5	5	5	1	6	8
80	MR692	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2003	human	EM			2015-01-29	2015-01-29	22	1	5	8	1	18	11	10	40
81	B491	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
83	BL203	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1997	human	blood			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
85	BL268	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1999	human	blood			2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
86	B390	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
87	B435	USA	North America	north_east_us	Weestchester County	NY	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
88	B483	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
90	BL224	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1997	human	blood			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
91	BL608	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2004	human	blood			2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
92	B395	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
94	BL546	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2002	human	blood			2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
95	BL631	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	blood			2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
96	MR641	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2002	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
97	MR708	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
98	B471	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
99	B365	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	6	1	5	1	1	7	1	8	7
101	B416	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	6	1	5	1	1	7	1	8	7
102	BL325	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2000	human	blood			2015-01-29	2015-01-29	6	1	5	1	1	2	1	8	42
103	MR628	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2001	human	EM			2015-01-29	2015-01-29	10	5	4	6	1	6	1	6	9
104	MR635	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2001	human	EM			2015-01-29	2015-01-29	5	7	5	1	6	1	4	9	11
105	MR659	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2002	human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
106	MR670	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2003	human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
107	MR704	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
108	MR716	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
109	MR726	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	2005	human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
110	B268	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1995	human	EM			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
111	B327	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1996	human	EM			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
112	B369	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
113	B385	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	9	1	1	7	1	6	1	10	14
114	BL285	USA	North America	north_east_us	Westchester County	NY	Borrelia burgdorferi sensu stricto	1999	human	blood			2015-01-29	2015-01-29	8	1	1	7	1	6	1	10	34
